error_id,e_protein,e_carbs,e_fats
25438,29,8,28
25439,29,8,29
25440,29,8,30
25441,29,9,1
25442,29,9,2
25443,29,9,3
25444,29,9,4
25445,29,9,5
25446,29,9,6
25447,29,9,7
25448,29,9,8
25449,29,9,9
25450,29,9,10
25451,29,9,11
25452,29,9,12
25453,29,9,13
25454,29,9,14
25455,29,9,15
25456,29,9,16
25457,29,9,17
25458,29,9,18
25459,29,9,19
25460,29,9,20
25461,29,9,21
25462,29,9,22
25463,29,9,23
25464,29,9,24
25465,29,9,25
25466,29,9,26
25467,29,9,27
25468,29,9,28
25469,29,9,29
25470,29,9,30
25471,29,10,1
25472,29,10,2
25473,29,10,3
25474,29,10,4
25475,29,10,5
25476,29,10,6
25477,29,10,7
25478,29,10,8
25479,29,10,9
25480,29,10,10
25481,29,10,11
25482,29,10,12
25483,29,10,13
25484,29,10,14
25485,29,10,15
25486,29,10,16
25487,29,10,17
25488,29,10,18
25489,29,10,19
25490,29,10,20
25491,29,10,21
25492,29,10,22
25493,29,10,23
25494,29,10,24
25495,29,10,25
25496,29,10,26
25497,29,10,27
25498,29,10,28
25499,29,10,29
25500,29,10,30
25501,29,11,1
25502,29,11,2
25503,29,11,3
25504,29,11,4
25505,29,11,5
25506,29,11,6
25507,29,11,7
25508,29,11,8
25509,29,11,9
25510,29,11,10
25511,29,11,11
25512,29,11,12
25513,29,11,13
25514,29,11,14
25515,29,11,15
25516,29,11,16
25517,29,11,17
25518,29,11,18
25519,29,11,19
25520,29,11,20
25521,29,11,21
25522,29,11,22
25523,29,11,23
25524,29,11,24
25525,29,11,25
25526,29,11,26
25527,29,11,27
25528,29,11,28
25529,29,11,29
25530,29,11,30
25531,29,12,1
25532,29,12,2
25533,29,12,3
25534,29,12,4
25535,29,12,5
25536,29,12,6
25537,29,12,7
25538,29,12,8
25539,29,12,9
25540,29,12,10
25541,29,12,11
25542,29,12,12
25543,29,12,13
25544,29,12,14
25545,29,12,15
25546,29,12,16
25547,29,12,17
25548,29,12,18
25549,29,12,19
25550,29,12,20
25551,29,12,21
25552,29,12,22
25553,29,12,23
25554,29,12,24
25555,29,12,25
25556,29,12,26
25557,29,12,27
25558,29,12,28
25559,29,12,29
25560,29,12,30
25561,29,13,1
25562,29,13,2
25563,29,13,3
25564,29,13,4
25565,29,13,5
25566,29,13,6
25567,29,13,7
25568,29,13,8
25569,29,13,9
25570,29,13,10
25571,29,13,11
25572,29,13,12
25573,29,13,13
25574,29,13,14
25575,29,13,15
25576,29,13,16
25577,29,13,17
25578,29,13,18
25579,29,13,19
25580,29,13,20
25581,29,13,21
25582,29,13,22
25583,29,13,23
25584,29,13,24
25585,29,13,25
25586,29,13,26
25587,29,13,27
25588,29,13,28
25589,29,13,29
25590,29,13,30
25591,29,14,1
25592,29,14,2
25593,29,14,3
25594,29,14,4
25595,29,14,5
25596,29,14,6
25597,29,14,7
25598,29,14,8
25599,29,14,9
25600,29,14,10
25601,29,14,11
25602,29,14,12
25603,29,14,13
25604,29,14,14
25605,29,14,15
25606,29,14,16
25607,29,14,17
25608,29,14,18
25609,29,14,19
25610,29,14,20
25611,29,14,21
25612,29,14,22
25613,29,14,23
25614,29,14,24
25615,29,14,25
25616,29,14,26
25617,29,14,27
25618,29,14,28
25619,29,14,29
25620,29,14,30
25621,29,15,1
25622,29,15,2
25623,29,15,3
25624,29,15,4
25625,29,15,5
25626,29,15,6
25627,29,15,7
25628,29,15,8
25629,29,15,9
25630,29,15,10
25631,29,15,11
25632,29,15,12
25633,29,15,13
25634,29,15,14
25635,29,15,15
25636,29,15,16
25637,29,15,17
25638,29,15,18
25639,29,15,19
25640,29,15,20
25641,29,15,21
25642,29,15,22
25643,29,15,23
25644,29,15,24
25645,29,15,25
25646,29,15,26
25647,29,15,27
25648,29,15,28
25649,29,15,29
25650,29,15,30
25651,29,16,1
25652,29,16,2
25653,29,16,3
25654,29,16,4
25655,29,16,5
25656,29,16,6
25657,29,16,7
25658,29,16,8
25659,29,16,9
25660,29,16,10
25661,29,16,11
25662,29,16,12
25663,29,16,13
25664,29,16,14
25665,29,16,15
25666,29,16,16
25667,29,16,17
25668,29,16,18
25669,29,16,19
25670,29,16,20
25671,29,16,21
25672,29,16,22
25673,29,16,23
25674,29,16,24
25675,29,16,25
25676,29,16,26
25677,29,16,27
25678,29,16,28
25679,29,16,29
25680,29,16,30
25681,29,17,1
25682,29,17,2
25683,29,17,3
25684,29,17,4
25685,29,17,5
25686,29,17,6
25687,29,17,7
25688,29,17,8
25689,29,17,9
25690,29,17,10
25691,29,17,11
25692,29,17,12
25693,29,17,13
25694,29,17,14
25695,29,17,15
25696,29,17,16
25697,29,17,17
25698,29,17,18
25699,29,17,19
25700,29,17,20
25701,29,17,21
25702,29,17,22
25703,29,17,23
25704,29,17,24
25705,29,17,25
25706,29,17,26
25707,29,17,27
25708,29,17,28
25709,29,17,29
25710,29,17,30
25711,29,18,1
25712,29,18,2
25713,29,18,3
25714,29,18,4
25715,29,18,5
25716,29,18,6
25717,29,18,7
25718,29,18,8
25719,29,18,9
25720,29,18,10
25721,29,18,11
25722,29,18,12
25723,29,18,13
25724,29,18,14
25725,29,18,15
25726,29,18,16
25727,29,18,17
25728,29,18,18
25729,29,18,19
25730,29,18,20
25731,29,18,21
25732,29,18,22
25733,29,18,23
25734,29,18,24
25735,29,18,25
25736,29,18,26
25737,29,18,27
25738,29,18,28
25739,29,18,29
25740,29,18,30
25741,29,19,1
25742,29,19,2
25743,29,19,3
25744,29,19,4
25745,29,19,5
25746,29,19,6
25747,29,19,7
25748,29,19,8
25749,29,19,9
25750,29,19,10
25751,29,19,11
25752,29,19,12
25753,29,19,13
25754,29,19,14
25755,29,19,15
25756,29,19,16
25757,29,19,17
25758,29,19,18
25759,29,19,19
25760,29,19,20
25761,29,19,21
25762,29,19,22
25763,29,19,23
25764,29,19,24
25765,29,19,25
25766,29,19,26
25767,29,19,27
25768,29,19,28
25769,29,19,29
25770,29,19,30
25771,29,20,1
25772,29,20,2
25773,29,20,3
25774,29,20,4
25775,29,20,5
25776,29,20,6
25777,29,20,7
25778,29,20,8
25779,29,20,9
25780,29,20,10
25781,29,20,11
25782,29,20,12
25783,29,20,13
25784,29,20,14
25785,29,20,15
25786,29,20,16
25787,29,20,17
25788,29,20,18
25789,29,20,19
25790,29,20,20
25791,29,20,21
25792,29,20,22
25793,29,20,23
25794,29,20,24
25795,29,20,25
25796,29,20,26
25797,29,20,27
25798,29,20,28
25799,29,20,29
25800,29,20,30
25801,29,21,1
25802,29,21,2
25803,29,21,3
25804,29,21,4
25805,29,21,5
25806,29,21,6
25807,29,21,7
25808,29,21,8
25809,29,21,9
25810,29,21,10
25811,29,21,11
25812,29,21,12
25813,29,21,13
25814,29,21,14
25815,29,21,15
25816,29,21,16
25817,29,21,17
25818,29,21,18
25819,29,21,19
25820,29,21,20
25821,29,21,21
25822,29,21,22
25823,29,21,23
25824,29,21,24
25825,29,21,25
25826,29,21,26
25827,29,21,27
25828,29,21,28
25829,29,21,29
25830,29,21,30
25831,29,22,1
25832,29,22,2
25833,29,22,3
25834,29,22,4
25835,29,22,5
25836,29,22,6
25837,29,22,7
25838,29,22,8
25839,29,22,9
25840,29,22,10
25841,29,22,11
25842,29,22,12
25843,29,22,13
25844,29,22,14
25845,29,22,15
25846,29,22,16
25847,29,22,17
25848,29,22,18
25849,29,22,19
25850,29,22,20
25851,29,22,21
25852,29,22,22
25853,29,22,23
25854,29,22,24
25855,29,22,25
25856,29,22,26
25857,29,22,27
25858,29,22,28
25859,29,22,29
25860,29,22,30
25861,29,23,1
25862,29,23,2
25863,29,23,3
25864,29,23,4
25865,29,23,5
25866,29,23,6
25867,29,23,7
25868,29,23,8
25869,29,23,9
25870,29,23,10
25871,29,23,11
25872,29,23,12
25873,29,23,13
25874,29,23,14
25875,29,23,15
25876,29,23,16
25877,29,23,17
25878,29,23,18
25879,29,23,19
25880,29,23,20
25881,29,23,21
25882,29,23,22
25883,29,23,23
25884,29,23,24
25885,29,23,25
25886,29,23,26
25887,29,23,27
25888,29,23,28
25889,29,23,29
25890,29,23,30
25891,29,24,1
25892,29,24,2
25893,29,24,3
25894,29,24,4
25895,29,24,5
25896,29,24,6
25897,29,24,7
25898,29,24,8
25899,29,24,9
25900,29,24,10
25901,29,24,11
25902,29,24,12
25903,29,24,13
25904,29,24,14
25905,29,24,15
25906,29,24,16
25907,29,24,17
25908,29,24,18
25909,29,24,19
25910,29,24,20
25911,29,24,21
25912,29,24,22
25913,29,24,23
25914,29,24,24
25915,29,24,25
25916,29,24,26
25917,29,24,27
25918,29,24,28
25919,29,24,29
25920,29,24,30
25921,29,25,1
25922,29,25,2
25923,29,25,3
25924,29,25,4
25925,29,25,5
25926,29,25,6
25927,29,25,7
25928,29,25,8
25929,29,25,9
25930,29,25,10
25931,29,25,11
25932,29,25,12
25933,29,25,13
25934,29,25,14
25935,29,25,15
25936,29,25,16
25937,29,25,17
25938,29,25,18
25939,29,25,19
25940,29,25,20
25941,29,25,21
25942,29,25,22
25943,29,25,23
25944,29,25,24
25945,29,25,25
25946,29,25,26
25947,29,25,27
25948,29,25,28
25949,29,25,29
25950,29,25,30
25951,29,26,1
25952,29,26,2
25953,29,26,3
25954,29,26,4
25955,29,26,5
25956,29,26,6
25957,29,26,7
25958,29,26,8
25959,29,26,9
25960,29,26,10
25961,29,26,11
25962,29,26,12
25963,29,26,13
25964,29,26,14
25965,29,26,15
25966,29,26,16
25967,29,26,17
25968,29,26,18
25969,29,26,19
25970,29,26,20
25971,29,26,21
25972,29,26,22
25973,29,26,23
25974,29,26,24
25975,29,26,25
25976,29,26,26
25977,29,26,27
25978,29,26,28
25979,29,26,29
25980,29,26,30
25981,29,27,1
25982,29,27,2
25983,29,27,3
25984,29,27,4
25985,29,27,5
25986,29,27,6
25987,29,27,7
25988,29,27,8
25989,29,27,9
25990,29,27,10
25991,29,27,11
25992,29,27,12
25993,29,27,13
25994,29,27,14
25995,29,27,15
25996,29,27,16
25997,29,27,17
25998,29,27,18
25999,29,27,19
26000,29,27,20
26001,29,27,21
26002,29,27,22
26003,29,27,23
26004,29,27,24
26005,29,27,25
26006,29,27,26
26007,29,27,27
26008,29,27,28
26009,29,27,29
26010,29,27,30
26011,29,28,1
26012,29,28,2
26013,29,28,3
26014,29,28,4
26015,29,28,5
26016,29,28,6
26017,29,28,7
26018,29,28,8
26019,29,28,9
26020,29,28,10
26021,29,28,11
26022,29,28,12
26023,29,28,13
26024,29,28,14
26025,29,28,15
26026,29,28,16
26027,29,28,17
26028,29,28,18
26029,29,28,19
26030,29,28,20
26031,29,28,21
26032,29,28,22
26033,29,28,23
26034,29,28,24
26035,29,28,25
26036,29,28,26
26037,29,28,27
26038,29,28,28
26039,29,28,29
26040,29,28,30
26041,29,29,1
26042,29,29,2
26043,29,29,3
26044,29,29,4
26045,29,29,5
26046,29,29,6
26047,29,29,7
26048,29,29,8
26049,29,29,9
26050,29,29,10
26051,29,29,11
26052,29,29,12
26053,29,29,13
26054,29,29,14
26055,29,29,15
26056,29,29,16
26057,29,29,17
26058,29,29,18
26059,29,29,19
26060,29,29,20
26061,29,29,21
26062,29,29,22
26063,29,29,23
26064,29,29,24
26065,29,29,25
26066,29,29,26
26067,29,29,27
26068,29,29,28
26069,29,29,29
26070,29,29,30
26071,29,30,1
26072,29,30,2
26073,29,30,3
26074,29,30,4
26075,29,30,5
26076,29,30,6
26077,29,30,7
26078,29,30,8
26079,29,30,9
26080,29,30,10
26081,29,30,11
26082,29,30,12
26083,29,30,13
26084,29,30,14
26085,29,30,15
26086,29,30,16
26087,29,30,17
26088,29,30,18
26089,29,30,19
26090,29,30,20
26091,29,30,21
26092,29,30,22
26093,29,30,23
26094,29,30,24
26095,29,30,25
26096,29,30,26
26097,29,30,27
26098,29,30,28
26099,29,30,29
26100,29,30,30
26101,30,1,1
26102,30,1,2
26103,30,1,3
26104,30,1,4
26105,30,1,5
26106,30,1,6
26107,30,1,7
26108,30,1,8
26109,30,1,9
26110,30,1,10
26111,30,1,11
26112,30,1,12
26113,30,1,13
26114,30,1,14
26115,30,1,15
26116,30,1,16
26117,30,1,17
26118,30,1,18
26119,30,1,19
26120,30,1,20
26121,30,1,21
26122,30,1,22
26123,30,1,23
26124,30,1,24
26125,30,1,25
26126,30,1,26
26127,30,1,27
26128,30,1,28
26129,30,1,29
26130,30,1,30
26131,30,2,1
26132,30,2,2
26133,30,2,3
26134,30,2,4
26135,30,2,5
26136,30,2,6
26137,30,2,7
26138,30,2,8
26139,30,2,9
26140,30,2,10
26141,30,2,11
26142,30,2,12
26143,30,2,13
26144,30,2,14
26145,30,2,15
26146,30,2,16
26147,30,2,17
26148,30,2,18
26149,30,2,19
26150,30,2,20
26151,30,2,21
26152,30,2,22
26153,30,2,23
26154,30,2,24
26155,30,2,25
26156,30,2,26
26157,30,2,27
26158,30,2,28
26159,30,2,29
26160,30,2,30
26161,30,3,1
26162,30,3,2
26163,30,3,3
26164,30,3,4
26165,30,3,5
26166,30,3,6
26167,30,3,7
26168,30,3,8
26169,30,3,9
26170,30,3,10
26171,30,3,11
26172,30,3,12
26173,30,3,13
26174,30,3,14
26175,30,3,15
26176,30,3,16
26177,30,3,17
26178,30,3,18
26179,30,3,19
26180,30,3,20
26181,30,3,21
26182,30,3,22
26183,30,3,23
26184,30,3,24
26185,30,3,25
26186,30,3,26
26187,30,3,27
26188,30,3,28
26189,30,3,29
26190,30,3,30
26191,30,4,1
26192,30,4,2
26193,30,4,3
26194,30,4,4
26195,30,4,5
26196,30,4,6
26197,30,4,7
26198,30,4,8
26199,30,4,9
26200,30,4,10
26201,30,4,11
26202,30,4,12
26203,30,4,13
26204,30,4,14
26205,30,4,15
26206,30,4,16
26207,30,4,17
26208,30,4,18
26209,30,4,19
26210,30,4,20
26211,30,4,21
26212,30,4,22
26213,30,4,23
26214,30,4,24
26215,30,4,25
26216,30,4,26
26217,30,4,27
26218,30,4,28
26219,30,4,29
26220,30,4,30
26221,30,5,1
26222,30,5,2
26223,30,5,3
26224,30,5,4
26225,30,5,5
26226,30,5,6
26227,30,5,7
26228,30,5,8
26229,30,5,9
26230,30,5,10
26231,30,5,11
26232,30,5,12
26233,30,5,13
26234,30,5,14
26235,30,5,15
26236,30,5,16
26237,30,5,17
26238,30,5,18
26239,30,5,19
26240,30,5,20
26241,30,5,21
26242,30,5,22
26243,30,5,23
26244,30,5,24
26245,30,5,25
26246,30,5,26
26247,30,5,27
26248,30,5,28
26249,30,5,29
26250,30,5,30
26251,30,6,1
26252,30,6,2
26253,30,6,3
26254,30,6,4
26255,30,6,5
26256,30,6,6
26257,30,6,7
26258,30,6,8
26259,30,6,9
26260,30,6,10
26261,30,6,11
26262,30,6,12
26263,30,6,13
26264,30,6,14
26265,30,6,15
26266,30,6,16
26267,30,6,17
26268,30,6,18
26269,30,6,19
26270,30,6,20
26271,30,6,21
26272,30,6,22
26273,30,6,23
26274,30,6,24
26275,30,6,25
26276,30,6,26
26277,30,6,27
26278,30,6,28
26279,30,6,29
26280,30,6,30
26281,30,7,1
26282,30,7,2
26283,30,7,3
26284,30,7,4
26285,30,7,5
26286,30,7,6
26287,30,7,7
26288,30,7,8
26289,30,7,9
26290,30,7,10
26291,30,7,11
26292,30,7,12
26293,30,7,13
26294,30,7,14
26295,30,7,15
26296,30,7,16
26297,30,7,17
26298,30,7,18
26299,30,7,19
26300,30,7,20
26301,30,7,21
26302,30,7,22
26303,30,7,23
26304,30,7,24
26305,30,7,25
26306,30,7,26
26307,30,7,27
26308,30,7,28
26309,30,7,29
26310,30,7,30
26311,30,8,1
26312,30,8,2
26313,30,8,3
26314,30,8,4
26315,30,8,5
26316,30,8,6
26317,30,8,7
26318,30,8,8
26319,30,8,9
26320,30,8,10
26321,30,8,11
26322,30,8,12
26323,30,8,13
26324,30,8,14
26325,30,8,15
26326,30,8,16
26327,30,8,17
26328,30,8,18
26329,30,8,19
26330,30,8,20
26331,30,8,21
26332,30,8,22
26333,30,8,23
26334,30,8,24
26335,30,8,25
26336,30,8,26
26337,30,8,27
26338,30,8,28
26339,30,8,29
26340,30,8,30
26341,30,9,1
26342,30,9,2
26343,30,9,3
26344,30,9,4
26345,30,9,5
26346,30,9,6
26347,30,9,7
26348,30,9,8
26349,30,9,9
26350,30,9,10
26351,30,9,11
26352,30,9,12
26353,30,9,13
26354,30,9,14
26355,30,9,15
26356,30,9,16
26357,30,9,17
26358,30,9,18
26359,30,9,19
26360,30,9,20
26361,30,9,21
26362,30,9,22
26363,30,9,23
26364,30,9,24
26365,30,9,25
26366,30,9,26
26367,30,9,27
26368,30,9,28
26369,30,9,29
26370,30,9,30
26371,30,10,1
26372,30,10,2
26373,30,10,3
26374,30,10,4
26375,30,10,5
26376,30,10,6
26377,30,10,7
26378,30,10,8
26379,30,10,9
26380,30,10,10
26381,30,10,11
26382,30,10,12
26383,30,10,13
26384,30,10,14
26385,30,10,15
26386,30,10,16
26387,30,10,17
26388,30,10,18
26389,30,10,19
26390,30,10,20
26391,30,10,21
26392,30,10,22
26393,30,10,23
26394,30,10,24
26395,30,10,25
26396,30,10,26
26397,30,10,27
26398,30,10,28
26399,30,10,29
26400,30,10,30
26401,30,11,1
26402,30,11,2
26403,30,11,3
26404,30,11,4
26405,30,11,5
26406,30,11,6
26407,30,11,7
26408,30,11,8
26409,30,11,9
26410,30,11,10
26411,30,11,11
26412,30,11,12
26413,30,11,13
26414,30,11,14
26415,30,11,15
26416,30,11,16
26417,30,11,17
26418,30,11,18
26419,30,11,19
26420,30,11,20
26421,30,11,21
26422,30,11,22
26423,30,11,23
26424,30,11,24
26425,30,11,25
26426,30,11,26
26427,30,11,27
26428,30,11,28
26429,30,11,29
26430,30,11,30
26431,30,12,1
26432,30,12,2
26433,30,12,3
26434,30,12,4
26435,30,12,5
26436,30,12,6
26437,30,12,7
26438,30,12,8
26439,30,12,9
26440,30,12,10
26441,30,12,11
26442,30,12,12
26443,30,12,13
26444,30,12,14
26445,30,12,15
26446,30,12,16
26447,30,12,17
26448,30,12,18
26449,30,12,19
26450,30,12,20
26451,30,12,21
26452,30,12,22
26453,30,12,23
26454,30,12,24
26455,30,12,25
26456,30,12,26
26457,30,12,27
26458,30,12,28
26459,30,12,29
26460,30,12,30
26461,30,13,1
26462,30,13,2
26463,30,13,3
26464,30,13,4
26465,30,13,5
26466,30,13,6
26467,30,13,7
26468,30,13,8
26469,30,13,9
26470,30,13,10
26471,30,13,11
26472,30,13,12
26473,30,13,13
26474,30,13,14
26475,30,13,15
26476,30,13,16
26477,30,13,17
26478,30,13,18
26479,30,13,19
26480,30,13,20
26481,30,13,21
26482,30,13,22
26483,30,13,23
26484,30,13,24
26485,30,13,25
26486,30,13,26
26487,30,13,27
26488,30,13,28
26489,30,13,29
26490,30,13,30
26491,30,14,1
26492,30,14,2
26493,30,14,3
26494,30,14,4
26495,30,14,5
26496,30,14,6
26497,30,14,7
26498,30,14,8
26499,30,14,9
26500,30,14,10
26501,30,14,11
26502,30,14,12
26503,30,14,13
26504,30,14,14
26505,30,14,15
26506,30,14,16
26507,30,14,17
26508,30,14,18
26509,30,14,19
26510,30,14,20
26511,30,14,21
26512,30,14,22
26513,30,14,23
26514,30,14,24
26515,30,14,25
26516,30,14,26
26517,30,14,27
26518,30,14,28
26519,30,14,29
26520,30,14,30
26521,30,15,1
26522,30,15,2
26523,30,15,3
26524,30,15,4
26525,30,15,5
26526,30,15,6
26527,30,15,7
26528,30,15,8
26529,30,15,9
26530,30,15,10
26531,30,15,11
26532,30,15,12
26533,30,15,13
26534,30,15,14
26535,30,15,15
26536,30,15,16
26537,30,15,17
26538,30,15,18
26539,30,15,19
26540,30,15,20
26541,30,15,21
26542,30,15,22
26543,30,15,23
26544,30,15,24
26545,30,15,25
26546,30,15,26
26547,30,15,27
26548,30,15,28
26549,30,15,29
26550,30,15,30
26551,30,16,1
26552,30,16,2
26553,30,16,3
26554,30,16,4
26555,30,16,5
26556,30,16,6
26557,30,16,7
26558,30,16,8
26559,30,16,9
26560,30,16,10
26561,30,16,11
26562,30,16,12
26563,30,16,13
26564,30,16,14
26565,30,16,15
26566,30,16,16
26567,30,16,17
26568,30,16,18
26569,30,16,19
26570,30,16,20
26571,30,16,21
26572,30,16,22
26573,30,16,23
26574,30,16,24
26575,30,16,25
26576,30,16,26
26577,30,16,27
26578,30,16,28
26579,30,16,29
26580,30,16,30
26581,30,17,1
26582,30,17,2
26583,30,17,3
26584,30,17,4
26585,30,17,5
26586,30,17,6
26587,30,17,7
26588,30,17,8
26589,30,17,9
26590,30,17,10
26591,30,17,11
26592,30,17,12
26593,30,17,13
26594,30,17,14
26595,30,17,15
26596,30,17,16
26597,30,17,17
26598,30,17,18
26599,30,17,19
26600,30,17,20
26601,30,17,21
26602,30,17,22
26603,30,17,23
26604,30,17,24
26605,30,17,25
26606,30,17,26
26607,30,17,27
26608,30,17,28
26609,30,17,29
26610,30,17,30
26611,30,18,1
26612,30,18,2
26613,30,18,3
26614,30,18,4
26615,30,18,5
26616,30,18,6
26617,30,18,7
26618,30,18,8
26619,30,18,9
26620,30,18,10
26621,30,18,11
26622,30,18,12
26623,30,18,13
26624,30,18,14
26625,30,18,15
26626,30,18,16
26627,30,18,17
26628,30,18,18
26629,30,18,19
26630,30,18,20
26631,30,18,21
26632,30,18,22
26633,30,18,23
26634,30,18,24
26635,30,18,25
26636,30,18,26
26637,30,18,27
26638,30,18,28
26639,30,18,29
26640,30,18,30
26641,30,19,1
26642,30,19,2
26643,30,19,3
26644,30,19,4
26645,30,19,5
26646,30,19,6
26647,30,19,7
26648,30,19,8
26649,30,19,9
26650,30,19,10
26651,30,19,11
26652,30,19,12
26653,30,19,13
26654,30,19,14
26655,30,19,15
26656,30,19,16
26657,30,19,17
26658,30,19,18
26659,30,19,19
26660,30,19,20
26661,30,19,21
26662,30,19,22
26663,30,19,23
26664,30,19,24
26665,30,19,25
26666,30,19,26
26667,30,19,27
26668,30,19,28
26669,30,19,29
26670,30,19,30
26671,30,20,1
26672,30,20,2
26673,30,20,3
26674,30,20,4
26675,30,20,5
26676,30,20,6
26677,30,20,7
26678,30,20,8
26679,30,20,9
26680,30,20,10
26681,30,20,11
26682,30,20,12
26683,30,20,13
26684,30,20,14
26685,30,20,15
26686,30,20,16
26687,30,20,17
26688,30,20,18
26689,30,20,19
26690,30,20,20
26691,30,20,21
26692,30,20,22
26693,30,20,23
26694,30,20,24
26695,30,20,25
26696,30,20,26
26697,30,20,27
26698,30,20,28
26699,30,20,29
26700,30,20,30
26701,30,21,1
26702,30,21,2
26703,30,21,3
26704,30,21,4
26705,30,21,5
26706,30,21,6
26707,30,21,7
26708,30,21,8
26709,30,21,9
26710,30,21,10
26711,30,21,11
26712,30,21,12
26713,30,21,13
26714,30,21,14
26715,30,21,15
26716,30,21,16
26717,30,21,17
26718,30,21,18
26719,30,21,19
26720,30,21,20
26721,30,21,21
26722,30,21,22
26723,30,21,23
26724,30,21,24
26725,30,21,25
26726,30,21,26
26727,30,21,27
26728,30,21,28
26729,30,21,29
26730,30,21,30
26731,30,22,1
26732,30,22,2
26733,30,22,3
26734,30,22,4
26735,30,22,5
26736,30,22,6
26737,30,22,7
26738,30,22,8
26739,30,22,9
26740,30,22,10
26741,30,22,11
26742,30,22,12
26743,30,22,13
26744,30,22,14
26745,30,22,15
26746,30,22,16
26747,30,22,17
26748,30,22,18
26749,30,22,19
26750,30,22,20
26751,30,22,21
26752,30,22,22
26753,30,22,23
26754,30,22,24
26755,30,22,25
26756,30,22,26
26757,30,22,27
26758,30,22,28
26759,30,22,29
26760,30,22,30
26761,30,23,1
26762,30,23,2
26763,30,23,3
26764,30,23,4
26765,30,23,5
26766,30,23,6
26767,30,23,7
26768,30,23,8
26769,30,23,9
26770,30,23,10
26771,30,23,11
26772,30,23,12
26773,30,23,13
26774,30,23,14
26775,30,23,15
26776,30,23,16
26777,30,23,17
26778,30,23,18
26779,30,23,19
26780,30,23,20
26781,30,23,21
26782,30,23,22
26783,30,23,23
26784,30,23,24
26785,30,23,25
26786,30,23,26
26787,30,23,27
26788,30,23,28
26789,30,23,29
26790,30,23,30
26791,30,24,1
26792,30,24,2
26793,30,24,3
26794,30,24,4
26795,30,24,5
26796,30,24,6
26797,30,24,7
26798,30,24,8
26799,30,24,9
26800,30,24,10
26801,30,24,11
26802,30,24,12
26803,30,24,13
26804,30,24,14
26805,30,24,15
26806,30,24,16
26807,30,24,17
26808,30,24,18
26809,30,24,19
26810,30,24,20
26811,30,24,21
26812,30,24,22
26813,30,24,23
26814,30,24,24
26815,30,24,25
26816,30,24,26
26817,30,24,27
26818,30,24,28
26819,30,24,29
26820,30,24,30
26821,30,25,1
26822,30,25,2
26823,30,25,3
26824,30,25,4
26825,30,25,5
26826,30,25,6
26827,30,25,7
26828,30,25,8
26829,30,25,9
26830,30,25,10
26831,30,25,11
26832,30,25,12
26833,30,25,13
26834,30,25,14
26835,30,25,15
26836,30,25,16
26837,30,25,17
26838,30,25,18
26839,30,25,19
26840,30,25,20
26841,30,25,21
26842,30,25,22
26843,30,25,23
26844,30,25,24
26845,30,25,25
26846,30,25,26
26847,30,25,27
26848,30,25,28
26849,30,25,29
26850,30,25,30
26851,30,26,1
26852,30,26,2
26853,30,26,3
26854,30,26,4
26855,30,26,5
26856,30,26,6
26857,30,26,7
26858,30,26,8
26859,30,26,9
26860,30,26,10
26861,30,26,11
26862,30,26,12
26863,30,26,13
26864,30,26,14
26865,30,26,15
26866,30,26,16
26867,30,26,17
26868,30,26,18
26869,30,26,19
26870,30,26,20
26871,30,26,21
26872,30,26,22
26873,30,26,23
26874,30,26,24
26875,30,26,25
26876,30,26,26
26877,30,26,27
26878,30,26,28
26879,30,26,29
26880,30,26,30
26881,30,27,1
26882,30,27,2
26883,30,27,3
26884,30,27,4
26885,30,27,5
26886,30,27,6
26887,30,27,7
26888,30,27,8
26889,30,27,9
26890,30,27,10
26891,30,27,11
26892,30,27,12
26893,30,27,13
26894,30,27,14
26895,30,27,15
26896,30,27,16
26897,30,27,17
26898,30,27,18
26899,30,27,19
26900,30,27,20
26901,30,27,21
26902,30,27,22
26903,30,27,23
26904,30,27,24
26905,30,27,25
26906,30,27,26
26907,30,27,27
26908,30,27,28
26909,30,27,29
26910,30,27,30
26911,30,28,1
26912,30,28,2
26913,30,28,3
26914,30,28,4
26915,30,28,5
26916,30,28,6
26917,30,28,7
26918,30,28,8
26919,30,28,9
26920,30,28,10
26921,30,28,11
26922,30,28,12
26923,30,28,13
26924,30,28,14
26925,30,28,15
26926,30,28,16
26927,30,28,17
26928,30,28,18
26929,30,28,19
26930,30,28,20
26931,30,28,21
26932,30,28,22
26933,30,28,23
26934,30,28,24
26935,30,28,25
26936,30,28,26
26937,30,28,27
26938,30,28,28
26939,30,28,29
26940,30,28,30
26941,30,29,1
26942,30,29,2
26943,30,29,3
26944,30,29,4
26945,30,29,5
26946,30,29,6
26947,30,29,7
26948,30,29,8
26949,30,29,9
26950,30,29,10
26951,30,29,11
26952,30,29,12
26953,30,29,13
26954,30,29,14
26955,30,29,15
26956,30,29,16
26957,30,29,17
26958,30,29,18
26959,30,29,19
26960,30,29,20
26961,30,29,21
26962,30,29,22
26963,30,29,23
26964,30,29,24
26965,30,29,25
26966,30,29,26
26967,30,29,27
26968,30,29,28
26969,30,29,29
26970,30,29,30
26971,30,30,1
26972,30,30,2
26973,30,30,3
26974,30,30,4
26975,30,30,5
26976,30,30,6
26977,30,30,7
26978,30,30,8
26979,30,30,9
26980,30,30,10
26981,30,30,11
26982,30,30,12
26983,30,30,13
26984,30,30,14
26985,30,30,15
26986,30,30,16
26987,30,30,17
26988,30,30,18
26989,30,30,19
26990,30,30,20
