"error_id","e_protein","e_carbs","e_fats"
"16482","19.00","10.00","12.00"
"16483","19.00","10.00","13.00"
"16484","19.00","10.00","14.00"
"16485","19.00","10.00","15.00"
"16486","19.00","10.00","16.00"
"16487","19.00","10.00","17.00"
"16488","19.00","10.00","18.00"
"16489","19.00","10.00","19.00"
"16490","19.00","10.00","20.00"
"16491","19.00","10.00","21.00"
"16492","19.00","10.00","22.00"
"16493","19.00","10.00","23.00"
"16494","19.00","10.00","24.00"
"16495","19.00","10.00","25.00"
"16496","19.00","10.00","26.00"
"16497","19.00","10.00","27.00"
"16498","19.00","10.00","28.00"
"16499","19.00","10.00","29.00"
"16500","19.00","10.00","30.00"
"16501","19.00","11.00","1.00"
"16502","19.00","11.00","2.00"
"16503","19.00","11.00","3.00"
"16504","19.00","11.00","4.00"
"16505","19.00","11.00","5.00"
"16506","19.00","11.00","6.00"
"16507","19.00","11.00","7.00"
"16508","19.00","11.00","8.00"
"16509","19.00","11.00","9.00"
"16510","19.00","11.00","10.00"
"16511","19.00","11.00","11.00"
"16512","19.00","11.00","12.00"
"16513","19.00","11.00","13.00"
"16514","19.00","11.00","14.00"
"16515","19.00","11.00","15.00"
"16516","19.00","11.00","16.00"
"16517","19.00","11.00","17.00"
"16518","19.00","11.00","18.00"
"16519","19.00","11.00","19.00"
"16520","19.00","11.00","20.00"
"16521","19.00","11.00","21.00"
"16522","19.00","11.00","22.00"
"16523","19.00","11.00","23.00"
"16524","19.00","11.00","24.00"
"16525","19.00","11.00","25.00"
"16526","19.00","11.00","26.00"
"16527","19.00","11.00","27.00"
"16528","19.00","11.00","28.00"
"16529","19.00","11.00","29.00"
"16530","19.00","11.00","30.00"
"16531","19.00","12.00","1.00"
"16532","19.00","12.00","2.00"
"16533","19.00","12.00","3.00"
"16534","19.00","12.00","4.00"
"16535","19.00","12.00","5.00"
"16536","19.00","12.00","6.00"
"16537","19.00","12.00","7.00"
"16538","19.00","12.00","8.00"
"16539","19.00","12.00","9.00"
"16540","19.00","12.00","10.00"
"16541","19.00","12.00","11.00"
"16542","19.00","12.00","12.00"
"16543","19.00","12.00","13.00"
"16544","19.00","12.00","14.00"
"16545","19.00","12.00","15.00"
"16546","19.00","12.00","16.00"
"16547","19.00","12.00","17.00"
"16548","19.00","12.00","18.00"
"16549","19.00","12.00","19.00"
"16550","19.00","12.00","20.00"
"16551","19.00","12.00","21.00"
"16552","19.00","12.00","22.00"
"16553","19.00","12.00","23.00"
"16554","19.00","12.00","24.00"
"16555","19.00","12.00","25.00"
"16556","19.00","12.00","26.00"
"16557","19.00","12.00","27.00"
"16558","19.00","12.00","28.00"
"16559","19.00","12.00","29.00"
"16560","19.00","12.00","30.00"
"16561","19.00","13.00","1.00"
"16562","19.00","13.00","2.00"
"16563","19.00","13.00","3.00"
"16564","19.00","13.00","4.00"
"16565","19.00","13.00","5.00"
"16566","19.00","13.00","6.00"
"16567","19.00","13.00","7.00"
"16568","19.00","13.00","8.00"
"16569","19.00","13.00","9.00"
"16570","19.00","13.00","10.00"
"16571","19.00","13.00","11.00"
"16572","19.00","13.00","12.00"
"16573","19.00","13.00","13.00"
"16574","19.00","13.00","14.00"
"16575","19.00","13.00","15.00"
"16576","19.00","13.00","16.00"
"16577","19.00","13.00","17.00"
"16578","19.00","13.00","18.00"
"16579","19.00","13.00","19.00"
"16580","19.00","13.00","20.00"
"16581","19.00","13.00","21.00"
"16582","19.00","13.00","22.00"
"16583","19.00","13.00","23.00"
"16584","19.00","13.00","24.00"
"16585","19.00","13.00","25.00"
"16586","19.00","13.00","26.00"
"16587","19.00","13.00","27.00"
"16588","19.00","13.00","28.00"
"16589","19.00","13.00","29.00"
"16590","19.00","13.00","30.00"
"16591","19.00","14.00","1.00"
"16592","19.00","14.00","2.00"
"16593","19.00","14.00","3.00"
"16594","19.00","14.00","4.00"
"16595","19.00","14.00","5.00"
"16596","19.00","14.00","6.00"
"16597","19.00","14.00","7.00"
"16598","19.00","14.00","8.00"
"16599","19.00","14.00","9.00"
"16600","19.00","14.00","10.00"
"16601","19.00","14.00","11.00"
"16602","19.00","14.00","12.00"
"16603","19.00","14.00","13.00"
"16604","19.00","14.00","14.00"
"16605","19.00","14.00","15.00"
"16606","19.00","14.00","16.00"
"16607","19.00","14.00","17.00"
"16608","19.00","14.00","18.00"
"16609","19.00","14.00","19.00"
"16610","19.00","14.00","20.00"
"16611","19.00","14.00","21.00"
"16612","19.00","14.00","22.00"
"16613","19.00","14.00","23.00"
"16614","19.00","14.00","24.00"
"16615","19.00","14.00","25.00"
"16616","19.00","14.00","26.00"
"16617","19.00","14.00","27.00"
"16618","19.00","14.00","28.00"
"16619","19.00","14.00","29.00"
"16620","19.00","14.00","30.00"
"16621","19.00","15.00","1.00"
"16622","19.00","15.00","2.00"
"16623","19.00","15.00","3.00"
"16624","19.00","15.00","4.00"
"16625","19.00","15.00","5.00"
"16626","19.00","15.00","6.00"
"16627","19.00","15.00","7.00"
"16628","19.00","15.00","8.00"
"16629","19.00","15.00","9.00"
"16630","19.00","15.00","10.00"
"16631","19.00","15.00","11.00"
"16632","19.00","15.00","12.00"
"16633","19.00","15.00","13.00"
"16634","19.00","15.00","14.00"
"16635","19.00","15.00","15.00"
"16636","19.00","15.00","16.00"
"16637","19.00","15.00","17.00"
"16638","19.00","15.00","18.00"
"16639","19.00","15.00","19.00"
"16640","19.00","15.00","20.00"
"16641","19.00","15.00","21.00"
"16642","19.00","15.00","22.00"
"16643","19.00","15.00","23.00"
"16644","19.00","15.00","24.00"
"16645","19.00","15.00","25.00"
"16646","19.00","15.00","26.00"
"16647","19.00","15.00","27.00"
"16648","19.00","15.00","28.00"
"16649","19.00","15.00","29.00"
"16650","19.00","15.00","30.00"
"16651","19.00","16.00","1.00"
"16652","19.00","16.00","2.00"
"16653","19.00","16.00","3.00"
"16654","19.00","16.00","4.00"
"16655","19.00","16.00","5.00"
"16656","19.00","16.00","6.00"
"16657","19.00","16.00","7.00"
"16658","19.00","16.00","8.00"
"16659","19.00","16.00","9.00"
"16660","19.00","16.00","10.00"
"16661","19.00","16.00","11.00"
"16662","19.00","16.00","12.00"
"16663","19.00","16.00","13.00"
"16664","19.00","16.00","14.00"
"16665","19.00","16.00","15.00"
"16666","19.00","16.00","16.00"
"16667","19.00","16.00","17.00"
"16668","19.00","16.00","18.00"
"16669","19.00","16.00","19.00"
"16670","19.00","16.00","20.00"
"16671","19.00","16.00","21.00"
"16672","19.00","16.00","22.00"
"16673","19.00","16.00","23.00"
"16674","19.00","16.00","24.00"
"16675","19.00","16.00","25.00"
"16676","19.00","16.00","26.00"
"16677","19.00","16.00","27.00"
"16678","19.00","16.00","28.00"
"16679","19.00","16.00","29.00"
"16680","19.00","16.00","30.00"
"16681","19.00","17.00","1.00"
"16682","19.00","17.00","2.00"
"16683","19.00","17.00","3.00"
"16684","19.00","17.00","4.00"
"16685","19.00","17.00","5.00"
"16686","19.00","17.00","6.00"
"16687","19.00","17.00","7.00"
"16688","19.00","17.00","8.00"
"16689","19.00","17.00","9.00"
"16690","19.00","17.00","10.00"
"16691","19.00","17.00","11.00"
"16692","19.00","17.00","12.00"
"16693","19.00","17.00","13.00"
"16694","19.00","17.00","14.00"
"16695","19.00","17.00","15.00"
"16696","19.00","17.00","16.00"
"16697","19.00","17.00","17.00"
"16698","19.00","17.00","18.00"
"16699","19.00","17.00","19.00"
"16700","19.00","17.00","20.00"
"16701","19.00","17.00","21.00"
"16702","19.00","17.00","22.00"
"16703","19.00","17.00","23.00"
"16704","19.00","17.00","24.00"
"16705","19.00","17.00","25.00"
"16706","19.00","17.00","26.00"
"16707","19.00","17.00","27.00"
"16708","19.00","17.00","28.00"
"16709","19.00","17.00","29.00"
"16710","19.00","17.00","30.00"
"16711","19.00","18.00","1.00"
"16712","19.00","18.00","2.00"
"16713","19.00","18.00","3.00"
"16714","19.00","18.00","4.00"
"16715","19.00","18.00","5.00"
"16716","19.00","18.00","6.00"
"16717","19.00","18.00","7.00"
"16718","19.00","18.00","8.00"
"16719","19.00","18.00","9.00"
"16720","19.00","18.00","10.00"
"16721","19.00","18.00","11.00"
"16722","19.00","18.00","12.00"
"16723","19.00","18.00","13.00"
"16724","19.00","18.00","14.00"
"16725","19.00","18.00","15.00"
"16726","19.00","18.00","16.00"
"16727","19.00","18.00","17.00"
"16728","19.00","18.00","18.00"
"16729","19.00","18.00","19.00"
"16730","19.00","18.00","20.00"
"16731","19.00","18.00","21.00"
"16732","19.00","18.00","22.00"
"16733","19.00","18.00","23.00"
"16734","19.00","18.00","24.00"
"16735","19.00","18.00","25.00"
"16736","19.00","18.00","26.00"
"16737","19.00","18.00","27.00"
"16738","19.00","18.00","28.00"
"16739","19.00","18.00","29.00"
"16740","19.00","18.00","30.00"
"16741","19.00","19.00","1.00"
"16742","19.00","19.00","2.00"
"16743","19.00","19.00","3.00"
"16744","19.00","19.00","4.00"
"16745","19.00","19.00","5.00"
"16746","19.00","19.00","6.00"
"16747","19.00","19.00","7.00"
"16748","19.00","19.00","8.00"
"16749","19.00","19.00","9.00"
"16750","19.00","19.00","10.00"
"16751","19.00","19.00","11.00"
"16752","19.00","19.00","12.00"
"16753","19.00","19.00","13.00"
"16754","19.00","19.00","14.00"
"16755","19.00","19.00","15.00"
"16756","19.00","19.00","16.00"
"16757","19.00","19.00","17.00"
"16758","19.00","19.00","18.00"
"16759","19.00","19.00","19.00"
"16760","19.00","19.00","20.00"
"16761","19.00","19.00","21.00"
"16762","19.00","19.00","22.00"
"16763","19.00","19.00","23.00"
"16764","19.00","19.00","24.00"
"16765","19.00","19.00","25.00"
"16766","19.00","19.00","26.00"
"16767","19.00","19.00","27.00"
"16768","19.00","19.00","28.00"
"16769","19.00","19.00","29.00"
"16770","19.00","19.00","30.00"
"16771","19.00","20.00","1.00"
"16772","19.00","20.00","2.00"
"16773","19.00","20.00","3.00"
"16774","19.00","20.00","4.00"
"16775","19.00","20.00","5.00"
"16776","19.00","20.00","6.00"
"16777","19.00","20.00","7.00"
"16778","19.00","20.00","8.00"
"16779","19.00","20.00","9.00"
"16780","19.00","20.00","10.00"
"16781","19.00","20.00","11.00"
"16782","19.00","20.00","12.00"
"16783","19.00","20.00","13.00"
"16784","19.00","20.00","14.00"
"16785","19.00","20.00","15.00"
"16786","19.00","20.00","16.00"
"16787","19.00","20.00","17.00"
"16788","19.00","20.00","18.00"
"16789","19.00","20.00","19.00"
"16790","19.00","20.00","20.00"
"16791","19.00","20.00","21.00"
"16792","19.00","20.00","22.00"
"16793","19.00","20.00","23.00"
"16794","19.00","20.00","24.00"
"16795","19.00","20.00","25.00"
"16796","19.00","20.00","26.00"
"16797","19.00","20.00","27.00"
"16798","19.00","20.00","28.00"
"16799","19.00","20.00","29.00"
"16800","19.00","20.00","30.00"
"16801","19.00","21.00","1.00"
"16802","19.00","21.00","2.00"
"16803","19.00","21.00","3.00"
"16804","19.00","21.00","4.00"
"16805","19.00","21.00","5.00"
"16806","19.00","21.00","6.00"
"16807","19.00","21.00","7.00"
"16808","19.00","21.00","8.00"
"16809","19.00","21.00","9.00"
"16810","19.00","21.00","10.00"
"16811","19.00","21.00","11.00"
"16812","19.00","21.00","12.00"
"16813","19.00","21.00","13.00"
"16814","19.00","21.00","14.00"
"16815","19.00","21.00","15.00"
"16816","19.00","21.00","16.00"
"16817","19.00","21.00","17.00"
"16818","19.00","21.00","18.00"
"16819","19.00","21.00","19.00"
"16820","19.00","21.00","20.00"
"16821","19.00","21.00","21.00"
"16822","19.00","21.00","22.00"
"16823","19.00","21.00","23.00"
"16824","19.00","21.00","24.00"
"16825","19.00","21.00","25.00"
"16826","19.00","21.00","26.00"
"16827","19.00","21.00","27.00"
"16828","19.00","21.00","28.00"
"16829","19.00","21.00","29.00"
"16830","19.00","21.00","30.00"
"16831","19.00","22.00","1.00"
"16832","19.00","22.00","2.00"
"16833","19.00","22.00","3.00"
"16834","19.00","22.00","4.00"
"16835","19.00","22.00","5.00"
"16836","19.00","22.00","6.00"
"16837","19.00","22.00","7.00"
"16838","19.00","22.00","8.00"
"16839","19.00","22.00","9.00"
"16840","19.00","22.00","10.00"
"16841","19.00","22.00","11.00"
"16842","19.00","22.00","12.00"
"16843","19.00","22.00","13.00"
"16844","19.00","22.00","14.00"
"16845","19.00","22.00","15.00"
"16846","19.00","22.00","16.00"
"16847","19.00","22.00","17.00"
"16848","19.00","22.00","18.00"
"16849","19.00","22.00","19.00"
"16850","19.00","22.00","20.00"
"16851","19.00","22.00","21.00"
"16852","19.00","22.00","22.00"
"16853","19.00","22.00","23.00"
"16854","19.00","22.00","24.00"
"16855","19.00","22.00","25.00"
"16856","19.00","22.00","26.00"
"16857","19.00","22.00","27.00"
"16858","19.00","22.00","28.00"
"16859","19.00","22.00","29.00"
"16860","19.00","22.00","30.00"
"16861","19.00","23.00","1.00"
"16862","19.00","23.00","2.00"
"16863","19.00","23.00","3.00"
"16864","19.00","23.00","4.00"
"16865","19.00","23.00","5.00"
"16866","19.00","23.00","6.00"
"16867","19.00","23.00","7.00"
"16868","19.00","23.00","8.00"
"16869","19.00","23.00","9.00"
"16870","19.00","23.00","10.00"
"16871","19.00","23.00","11.00"
"16872","19.00","23.00","12.00"
"16873","19.00","23.00","13.00"
"16874","19.00","23.00","14.00"
"16875","19.00","23.00","15.00"
"16876","19.00","23.00","16.00"
"16877","19.00","23.00","17.00"
"16878","19.00","23.00","18.00"
"16879","19.00","23.00","19.00"
"16880","19.00","23.00","20.00"
"16881","19.00","23.00","21.00"
"16882","19.00","23.00","22.00"
"16883","19.00","23.00","23.00"
"16884","19.00","23.00","24.00"
"16885","19.00","23.00","25.00"
"16886","19.00","23.00","26.00"
"16887","19.00","23.00","27.00"
"16888","19.00","23.00","28.00"
"16889","19.00","23.00","29.00"
"16890","19.00","23.00","30.00"
"16891","19.00","24.00","1.00"
"16892","19.00","24.00","2.00"
"16893","19.00","24.00","3.00"
"16894","19.00","24.00","4.00"
"16895","19.00","24.00","5.00"
"16896","19.00","24.00","6.00"
"16897","19.00","24.00","7.00"
"16898","19.00","24.00","8.00"
"16899","19.00","24.00","9.00"
"16900","19.00","24.00","10.00"
"16901","19.00","24.00","11.00"
"16902","19.00","24.00","12.00"
"16903","19.00","24.00","13.00"
"16904","19.00","24.00","14.00"
"16905","19.00","24.00","15.00"
"16906","19.00","24.00","16.00"
"16907","19.00","24.00","17.00"
"16908","19.00","24.00","18.00"
"16909","19.00","24.00","19.00"
"16910","19.00","24.00","20.00"
"16911","19.00","24.00","21.00"
"16912","19.00","24.00","22.00"
"16913","19.00","24.00","23.00"
"16914","19.00","24.00","24.00"
"16915","19.00","24.00","25.00"
"16916","19.00","24.00","26.00"
"16917","19.00","24.00","27.00"
"16918","19.00","24.00","28.00"
"16919","19.00","24.00","29.00"
"16920","19.00","24.00","30.00"
"16921","19.00","25.00","1.00"
"16922","19.00","25.00","2.00"
"16923","19.00","25.00","3.00"
"16924","19.00","25.00","4.00"
"16925","19.00","25.00","5.00"
"16926","19.00","25.00","6.00"
"16927","19.00","25.00","7.00"
"16928","19.00","25.00","8.00"
"16929","19.00","25.00","9.00"
"16930","19.00","25.00","10.00"
"16931","19.00","25.00","11.00"
"16932","19.00","25.00","12.00"
"16933","19.00","25.00","13.00"
"16934","19.00","25.00","14.00"
"16935","19.00","25.00","15.00"
"16936","19.00","25.00","16.00"
"16937","19.00","25.00","17.00"
"16938","19.00","25.00","18.00"
"16939","19.00","25.00","19.00"
"16940","19.00","25.00","20.00"
"16941","19.00","25.00","21.00"
"16942","19.00","25.00","22.00"
"16943","19.00","25.00","23.00"
"16944","19.00","25.00","24.00"
"16945","19.00","25.00","25.00"
"16946","19.00","25.00","26.00"
"16947","19.00","25.00","27.00"
"16948","19.00","25.00","28.00"
"16949","19.00","25.00","29.00"
"16950","19.00","25.00","30.00"
"16951","19.00","26.00","1.00"
"16952","19.00","26.00","2.00"
"16953","19.00","26.00","3.00"
"16954","19.00","26.00","4.00"
"16955","19.00","26.00","5.00"
"16956","19.00","26.00","6.00"
"16957","19.00","26.00","7.00"
"16958","19.00","26.00","8.00"
"16959","19.00","26.00","9.00"
"16960","19.00","26.00","10.00"
"16961","19.00","26.00","11.00"
"16962","19.00","26.00","12.00"
"16963","19.00","26.00","13.00"
"16964","19.00","26.00","14.00"
"16965","19.00","26.00","15.00"
"16966","19.00","26.00","16.00"
"16967","19.00","26.00","17.00"
"16968","19.00","26.00","18.00"
"16969","19.00","26.00","19.00"
"16970","19.00","26.00","20.00"
"16971","19.00","26.00","21.00"
"16972","19.00","26.00","22.00"
"16973","19.00","26.00","23.00"
"16974","19.00","26.00","24.00"
"16975","19.00","26.00","25.00"
"16976","19.00","26.00","26.00"
"16977","19.00","26.00","27.00"
"16978","19.00","26.00","28.00"
"16979","19.00","26.00","29.00"
"16980","19.00","26.00","30.00"
"16981","19.00","27.00","1.00"
"16982","19.00","27.00","2.00"
"16983","19.00","27.00","3.00"
"16984","19.00","27.00","4.00"
"16985","19.00","27.00","5.00"
"16986","19.00","27.00","6.00"
"16987","19.00","27.00","7.00"
"16988","19.00","27.00","8.00"
"16989","19.00","27.00","9.00"
"16990","19.00","27.00","10.00"
"16991","19.00","27.00","11.00"
"16992","19.00","27.00","12.00"
"16993","19.00","27.00","13.00"
"16994","19.00","27.00","14.00"
"16995","19.00","27.00","15.00"
"16996","19.00","27.00","16.00"
"16997","19.00","27.00","17.00"
"16998","19.00","27.00","18.00"
"16999","19.00","27.00","19.00"
"17000","19.00","27.00","20.00"
"17001","19.00","27.00","21.00"
"17002","19.00","27.00","22.00"
"17003","19.00","27.00","23.00"
"17004","19.00","27.00","24.00"
"17005","19.00","27.00","25.00"
"17006","19.00","27.00","26.00"
"17007","19.00","27.00","27.00"
"17008","19.00","27.00","28.00"
"17009","19.00","27.00","29.00"
"17010","19.00","27.00","30.00"
"17011","19.00","28.00","1.00"
"17012","19.00","28.00","2.00"
"17013","19.00","28.00","3.00"
"17014","19.00","28.00","4.00"
"17015","19.00","28.00","5.00"
"17016","19.00","28.00","6.00"
"17017","19.00","28.00","7.00"
"17018","19.00","28.00","8.00"
"17019","19.00","28.00","9.00"
"17020","19.00","28.00","10.00"
"17021","19.00","28.00","11.00"
"17022","19.00","28.00","12.00"
"17023","19.00","28.00","13.00"
"17024","19.00","28.00","14.00"
"17025","19.00","28.00","15.00"
"17026","19.00","28.00","16.00"
"17027","19.00","28.00","17.00"
"17028","19.00","28.00","18.00"
"17029","19.00","28.00","19.00"
"17030","19.00","28.00","20.00"
"17031","19.00","28.00","21.00"
"17032","19.00","28.00","22.00"
"17033","19.00","28.00","23.00"
"17034","19.00","28.00","24.00"
"17035","19.00","28.00","25.00"
"17036","19.00","28.00","26.00"
"17037","19.00","28.00","27.00"
"17038","19.00","28.00","28.00"
"17039","19.00","28.00","29.00"
"17040","19.00","28.00","30.00"
"17041","19.00","29.00","1.00"
"17042","19.00","29.00","2.00"
"17043","19.00","29.00","3.00"
"17044","19.00","29.00","4.00"
"17045","19.00","29.00","5.00"
"17046","19.00","29.00","6.00"
"17047","19.00","29.00","7.00"
"17048","19.00","29.00","8.00"
"17049","19.00","29.00","9.00"
"17050","19.00","29.00","10.00"
"17051","19.00","29.00","11.00"
"17052","19.00","29.00","12.00"
"17053","19.00","29.00","13.00"
"17054","19.00","29.00","14.00"
"17055","19.00","29.00","15.00"
"17056","19.00","29.00","16.00"
"17057","19.00","29.00","17.00"
"17058","19.00","29.00","18.00"
"17059","19.00","29.00","19.00"
"17060","19.00","29.00","20.00"
"17061","19.00","29.00","21.00"
"17062","19.00","29.00","22.00"
"17063","19.00","29.00","23.00"
"17064","19.00","29.00","24.00"
"17065","19.00","29.00","25.00"
"17066","19.00","29.00","26.00"
"17067","19.00","29.00","27.00"
"17068","19.00","29.00","28.00"
"17069","19.00","29.00","29.00"
"17070","19.00","29.00","30.00"
"17071","19.00","30.00","1.00"
"17072","19.00","30.00","2.00"
"17073","19.00","30.00","3.00"
"17074","19.00","30.00","4.00"
"17075","19.00","30.00","5.00"
"17076","19.00","30.00","6.00"
"17077","19.00","30.00","7.00"
"17078","19.00","30.00","8.00"
"17079","19.00","30.00","9.00"
"17080","19.00","30.00","10.00"
"17081","19.00","30.00","11.00"
"17082","19.00","30.00","12.00"
"17083","19.00","30.00","13.00"
"17084","19.00","30.00","14.00"
"17085","19.00","30.00","15.00"
"17086","19.00","30.00","16.00"
"17087","19.00","30.00","17.00"
"17088","19.00","30.00","18.00"
"17089","19.00","30.00","19.00"
"17090","19.00","30.00","20.00"
"17091","19.00","30.00","21.00"
"17092","19.00","30.00","22.00"
"17093","19.00","30.00","23.00"
"17094","19.00","30.00","24.00"
"17095","19.00","30.00","25.00"
"17096","19.00","30.00","26.00"
"17097","19.00","30.00","27.00"
"17098","19.00","30.00","28.00"
"17099","19.00","30.00","29.00"
"17100","19.00","30.00","30.00"
"17101","20.00","1.00","1.00"
"17102","20.00","1.00","2.00"
"17103","20.00","1.00","3.00"
"17104","20.00","1.00","4.00"
"17105","20.00","1.00","5.00"
"17106","20.00","1.00","6.00"
"17107","20.00","1.00","7.00"
"17108","20.00","1.00","8.00"
"17109","20.00","1.00","9.00"
"17110","20.00","1.00","10.00"
"17111","20.00","1.00","11.00"
"17112","20.00","1.00","12.00"
"17113","20.00","1.00","13.00"
"17114","20.00","1.00","14.00"
"17115","20.00","1.00","15.00"
"17116","20.00","1.00","16.00"
"17117","20.00","1.00","17.00"
"17118","20.00","1.00","18.00"
"17119","20.00","1.00","19.00"
"17120","20.00","1.00","20.00"
"17121","20.00","1.00","21.00"
"17122","20.00","1.00","22.00"
"17123","20.00","1.00","23.00"
"17124","20.00","1.00","24.00"
"17125","20.00","1.00","25.00"
"17126","20.00","1.00","26.00"
"17127","20.00","1.00","27.00"
"17128","20.00","1.00","28.00"
"17129","20.00","1.00","29.00"
"17130","20.00","1.00","30.00"
"17131","20.00","2.00","1.00"
"17132","20.00","2.00","2.00"
"17133","20.00","2.00","3.00"
"17134","20.00","2.00","4.00"
"17135","20.00","2.00","5.00"
"17136","20.00","2.00","6.00"
"17137","20.00","2.00","7.00"
"17138","20.00","2.00","8.00"
"17139","20.00","2.00","9.00"
"17140","20.00","2.00","10.00"
"17141","20.00","2.00","11.00"
"17142","20.00","2.00","12.00"
"17143","20.00","2.00","13.00"
"17144","20.00","2.00","14.00"
"17145","20.00","2.00","15.00"
"17146","20.00","2.00","16.00"
"17147","20.00","2.00","17.00"
"17148","20.00","2.00","18.00"
"17149","20.00","2.00","19.00"
"17150","20.00","2.00","20.00"
"17151","20.00","2.00","21.00"
"17152","20.00","2.00","22.00"
"17153","20.00","2.00","23.00"
"17154","20.00","2.00","24.00"
"17155","20.00","2.00","25.00"
"17156","20.00","2.00","26.00"
"17157","20.00","2.00","27.00"
"17158","20.00","2.00","28.00"
"17159","20.00","2.00","29.00"
"17160","20.00","2.00","30.00"
"17161","20.00","3.00","1.00"
"17162","20.00","3.00","2.00"
"17163","20.00","3.00","3.00"
"17164","20.00","3.00","4.00"
"17165","20.00","3.00","5.00"
"17166","20.00","3.00","6.00"
"17167","20.00","3.00","7.00"
"17168","20.00","3.00","8.00"
"17169","20.00","3.00","9.00"
"17170","20.00","3.00","10.00"
"17171","20.00","3.00","11.00"
"17172","20.00","3.00","12.00"
"17173","20.00","3.00","13.00"
"17174","20.00","3.00","14.00"
"17175","20.00","3.00","15.00"
"17176","20.00","3.00","16.00"
"17177","20.00","3.00","17.00"
"17178","20.00","3.00","18.00"
"17179","20.00","3.00","19.00"
"17180","20.00","3.00","20.00"
"17181","20.00","3.00","21.00"
"17182","20.00","3.00","22.00"
"17183","20.00","3.00","23.00"
"17184","20.00","3.00","24.00"
"17185","20.00","3.00","25.00"
"17186","20.00","3.00","26.00"
"17187","20.00","3.00","27.00"
"17188","20.00","3.00","28.00"
"17189","20.00","3.00","29.00"
"17190","20.00","3.00","30.00"
"17191","20.00","4.00","1.00"
"17192","20.00","4.00","2.00"
"17193","20.00","4.00","3.00"
"17194","20.00","4.00","4.00"
"17195","20.00","4.00","5.00"
"17196","20.00","4.00","6.00"
"17197","20.00","4.00","7.00"
"17198","20.00","4.00","8.00"
"17199","20.00","4.00","9.00"
"17200","20.00","4.00","10.00"
"17201","20.00","4.00","11.00"
"17202","20.00","4.00","12.00"
"17203","20.00","4.00","13.00"
"17204","20.00","4.00","14.00"
"17205","20.00","4.00","15.00"
"17206","20.00","4.00","16.00"
"17207","20.00","4.00","17.00"
"17208","20.00","4.00","18.00"
"17209","20.00","4.00","19.00"
"17210","20.00","4.00","20.00"
"17211","20.00","4.00","21.00"
"17212","20.00","4.00","22.00"
"17213","20.00","4.00","23.00"
"17214","20.00","4.00","24.00"
"17215","20.00","4.00","25.00"
"17216","20.00","4.00","26.00"
"17217","20.00","4.00","27.00"
"17218","20.00","4.00","28.00"
"17219","20.00","4.00","29.00"
"17220","20.00","4.00","30.00"
"17221","20.00","5.00","1.00"
"17222","20.00","5.00","2.00"
"17223","20.00","5.00","3.00"
"17224","20.00","5.00","4.00"
"17225","20.00","5.00","5.00"
"17226","20.00","5.00","6.00"
"17227","20.00","5.00","7.00"
"17228","20.00","5.00","8.00"
"17229","20.00","5.00","9.00"
"17230","20.00","5.00","10.00"
"17231","20.00","5.00","11.00"
"17232","20.00","5.00","12.00"
"17233","20.00","5.00","13.00"
"17234","20.00","5.00","14.00"
"17235","20.00","5.00","15.00"
"17236","20.00","5.00","16.00"
"17237","20.00","5.00","17.00"
"17238","20.00","5.00","18.00"
"17239","20.00","5.00","19.00"
"17240","20.00","5.00","20.00"
"17241","20.00","5.00","21.00"
"17242","20.00","5.00","22.00"
"17243","20.00","5.00","23.00"
"17244","20.00","5.00","24.00"
"17245","20.00","5.00","25.00"
"17246","20.00","5.00","26.00"
"17247","20.00","5.00","27.00"
"17248","20.00","5.00","28.00"
"17249","20.00","5.00","29.00"
"17250","20.00","5.00","30.00"
"17251","20.00","6.00","1.00"
"17252","20.00","6.00","2.00"
"17253","20.00","6.00","3.00"
"17254","20.00","6.00","4.00"
"17255","20.00","6.00","5.00"
"17256","20.00","6.00","6.00"
"17257","20.00","6.00","7.00"
"17258","20.00","6.00","8.00"
"17259","20.00","6.00","9.00"
"17260","20.00","6.00","10.00"
"17261","20.00","6.00","11.00"
"17262","20.00","6.00","12.00"
"17263","20.00","6.00","13.00"
"17264","20.00","6.00","14.00"
"17265","20.00","6.00","15.00"
"17266","20.00","6.00","16.00"
"17267","20.00","6.00","17.00"
"17268","20.00","6.00","18.00"
"17269","20.00","6.00","19.00"
"17270","20.00","6.00","20.00"
"17271","20.00","6.00","21.00"
"17272","20.00","6.00","22.00"
"17273","20.00","6.00","23.00"
"17274","20.00","6.00","24.00"
"17275","20.00","6.00","25.00"
"17276","20.00","6.00","26.00"
"17277","20.00","6.00","27.00"
"17278","20.00","6.00","28.00"
"17279","20.00","6.00","29.00"
"17280","20.00","6.00","30.00"
"17281","20.00","7.00","1.00"
"17282","20.00","7.00","2.00"
"17283","20.00","7.00","3.00"
"17284","20.00","7.00","4.00"
"17285","20.00","7.00","5.00"
"17286","20.00","7.00","6.00"
"17287","20.00","7.00","7.00"
"17288","20.00","7.00","8.00"
"17289","20.00","7.00","9.00"
"17290","20.00","7.00","10.00"
"17291","20.00","7.00","11.00"
"17292","20.00","7.00","12.00"
"17293","20.00","7.00","13.00"
"17294","20.00","7.00","14.00"
"17295","20.00","7.00","15.00"
"17296","20.00","7.00","16.00"
"17297","20.00","7.00","17.00"
"17298","20.00","7.00","18.00"
"17299","20.00","7.00","19.00"
"17300","20.00","7.00","20.00"
"17301","20.00","7.00","21.00"
"17302","20.00","7.00","22.00"
"17303","20.00","7.00","23.00"
